
=== START 2026-03-07 20:18:16 ===
CMD: /home/codespace/.python/current/bin/python3 /workspaces/Kalshi_alg/V1.py --ticker KXNCAAMBGAME-26MAR07URIFOR-FOR --yes-budget-cents 100 --no-budget-cents 100
20:18:17 INFO START | environment=PROD ticker=KXNCAAMBGAME-26MAR07URIFOR-FOR yes_budget_cents=100 no_budget_cents=100 price_structure=linear_cent fractional_trading=False dry_run=False websocket=wss://api.elections.kalshi.com/trade-api/ws/v2
20:19:18 INFO AMEND_OK | side=no price_dollars=0.5000 total_fillable_contracts=1.00 order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:18 INFO AMEND_OK | side=yes price_dollars=0.4500 total_fillable_contracts=2.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:19 INFO AMEND_OK | side=no price_dollars=0.5100 total_fillable_contracts=1.00 order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:19 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=2.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:19 INFO AMEND_OK | side=no price_dollars=0.5000 total_fillable_contracts=1.00 order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:20 INFO AMEND_OK | side=no price_dollars=0.5100 total_fillable_contracts=1.00 order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:20 INFO AMEND_OK | side=no price_dollars=0.5000 total_fillable_contracts=1.00 order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:32 INFO AMEND_OK | side=yes price_dollars=0.4700 total_fillable_contracts=2.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:33 INFO ORDER_NOT_RESTING | side=no status=executed order_id=acfedbe1-f771-4296-93e0-0e8c760f9015
20:19:33 INFO AMEND_OK | side=yes price_dollars=0.4900 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:33 INFO CREATE_OK | side=no price_dollars=0.4600 remaining_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:33 INFO AMEND_OK | side=no price_dollars=0.4700 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:34 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:34 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:34 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:35 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:35 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:36 INFO AMEND_OK | side=yes price_dollars=0.5200 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:37 INFO AMEND_OK | side=no price_dollars=0.4400 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:39 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:39 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:43 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:43 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:45 INFO ORDER_NOT_RESTING | side=no status=executed order_id=886c8eec-121e-4a29-8144-02019704687e
20:19:45 INFO CREATE_OK | side=no price_dollars=0.4600 remaining_contracts=2.00 order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:19:45 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:45 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:19:48 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:48 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=978dc55c-5dbd-4154-8996-31b32ac77f8c
20:19:48 INFO CREATE_OK | side=yes price_dollars=0.5100 remaining_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:09 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:10 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:13 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:20:13 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:20:18 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:18 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:24 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:20:25 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:20:25 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=64e98ba9-1a6a-4006-801c-4db29359ac12
20:20:25 INFO CREATE_OK | side=no price_dollars=0.4600 remaining_contracts=2.00 order_id=e6fe723f-6e0f-4ffa-b36c-a6d3c9b5562c
20:20:26 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:28 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:28 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=b32c5714-c4cf-4c18-a109-fced010975fc
20:20:28 INFO CREATE_OK | side=yes price_dollars=0.5000 remaining_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:31 INFO ORDER_NOT_RESTING | side=no status=executed order_id=e6fe723f-6e0f-4ffa-b36c-a6d3c9b5562c
20:20:31 INFO CREATE_OK | side=no price_dollars=0.4400 remaining_contracts=2.00 order_id=2a2ac6f4-7aa3-4833-adab-e76daf9551f1
20:20:31 INFO AMEND_OK | side=yes price_dollars=0.5200 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:32 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:32 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=2a2ac6f4-7aa3-4833-adab-e76daf9551f1
20:20:32 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:32 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=2a2ac6f4-7aa3-4833-adab-e76daf9551f1
20:20:32 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:33 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:33 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:34 INFO ORDER_NOT_RESTING | side=no status=executed order_id=2a2ac6f4-7aa3-4833-adab-e76daf9551f1
20:20:34 INFO AMEND_OK | side=yes price_dollars=0.5200 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:34 INFO CREATE_OK | side=no price_dollars=0.4200 remaining_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:34 INFO AMEND_OK | side=yes price_dollars=0.5400 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:34 INFO AMEND_OK | side=no price_dollars=0.4000 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:34 INFO AMEND_OK | side=no price_dollars=0.4100 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:35 INFO AMEND_OK | side=yes price_dollars=0.5500 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:35 INFO AMEND_OK | side=no price_dollars=0.4000 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:35 INFO AMEND_OK | side=yes price_dollars=0.5600 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:35 INFO AMEND_OK | side=no price_dollars=0.4100 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:41 INFO AMEND_OK | side=yes price_dollars=0.5500 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:43 INFO AMEND_OK | side=yes price_dollars=0.5600 total_fillable_contracts=1.00 order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:51 INFO AMEND_OK | side=no price_dollars=0.4000 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:51 INFO AMEND_OK | side=no price_dollars=0.4100 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:51 INFO AMEND_OK | side=no price_dollars=0.4000 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:52 INFO AMEND_OK | side=no price_dollars=0.4100 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:53 INFO AMEND_OK | side=no price_dollars=0.4000 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:53 INFO AMEND_OK | side=no price_dollars=0.4100 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:57 INFO ORDER_NOT_RESTING | side=yes status=executed order_id=5aca1a8f-8113-498a-82d3-d15acb605cf7
20:20:57 INFO CREATE_OK | side=yes price_dollars=0.5500 remaining_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:20:57 INFO AMEND_OK | side=no price_dollars=0.4200 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:58 INFO AMEND_OK | side=yes price_dollars=0.5300 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:20:58 INFO AMEND_OK | side=no price_dollars=0.4300 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:58 INFO AMEND_OK | side=yes price_dollars=0.5400 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:20:59 INFO AMEND_OK | side=yes price_dollars=0.5300 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:20:59 INFO AMEND_OK | side=no price_dollars=0.4400 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:59 INFO AMEND_OK | side=yes price_dollars=0.5100 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:20:59 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:20:59 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:00 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:00 INFO AMEND_OK | side=no price_dollars=0.4700 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:02 INFO AMEND_OK | side=yes price_dollars=0.4900 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:02 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:08 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:13 INFO AMEND_OK | side=yes price_dollars=0.4900 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:13 INFO AMEND_OK | side=no price_dollars=0.4700 total_fillable_contracts=2.00 order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:14 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:14 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=298b01e4-58a5-45cf-a1bc-d96b53d11f3e
20:21:14 INFO CREATE_OK | side=no price_dollars=0.4700 remaining_contracts=2.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:21 INFO AMEND_OK | side=no price_dollars=0.4800 total_fillable_contracts=1.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:22 INFO AMEND_OK | side=no price_dollars=0.4700 total_fillable_contracts=2.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:25 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:29 INFO AMEND_OK | side=yes price_dollars=0.5000 total_fillable_contracts=1.00 order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:30 INFO AMEND_OK | side=no price_dollars=0.4500 total_fillable_contracts=2.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:30 INFO AMEND_OK | side=no price_dollars=0.4600 total_fillable_contracts=2.00 order_id=2483e577-194b-43b9-9425-6339b1d93e4f
20:21:37 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:37 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=cd1ed8fa-3cab-410e-a67f-8e7653a4fed9
20:21:37 INFO CREATE_OK | side=yes price_dollars=0.5000 remaining_contracts=1.00 order_id=2632608f-41dc-426e-a8b5-1447031df029
20:21:38 INFO ORDER_NOT_RESTING | side=yes status=executed order_id=2632608f-41dc-426e-a8b5-1447031df029
20:21:38 INFO STALE_ORDER_RECOVER | side=yes order_id=None
20:21:38 INFO CREATE_OK | side=yes price_dollars=0.4900 remaining_contracts=1.00 order_id=13b8698f-b8e8-4b67-80ea-7e7c4837e1b5
