
=== START 2026-03-08 02:39:09 ===
CMD: /home/codespace/.python/current/bin/python3 /workspaces/Kalshi_alg/V1.py --ticker KXNCAAMBSPREAD-26MAR07SEAPAC-PAC1 --yes-budget-cents 500 --no-budget-cents 500
02:39:10 INFO START | environment=PROD ticker=KXNCAAMBSPREAD-26MAR07SEAPAC-PAC1 yes_budget_cents=500 no_budget_cents=500 price_structure=linear_cent fractional_trading=False dry_run=False websocket=wss://api.elections.kalshi.com/trade-api/ws/v2
02:40:10 INFO AMEND_OK | side=no price_dollars=0.4900 total_fillable_contracts=10.00 order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee
02:40:10 INFO QUEUE_POSITION | side=yes order_id=28326131-d572-4341-9910-23e4c863d14b ahead_contracts=9200.00
02:40:10 INFO QUEUE_POSITION | side=no order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee ahead_contracts=3478.00
02:40:25 INFO QUEUE_POSITION | side=yes order_id=28326131-d572-4341-9910-23e4c863d14b ahead_contracts=9200.00
02:40:25 INFO QUEUE_POSITION | side=no order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee ahead_contracts=3478.00
02:40:40 INFO QUEUE_POSITION | side=yes order_id=28326131-d572-4341-9910-23e4c863d14b ahead_contracts=9200.00
02:40:40 INFO QUEUE_POSITION | side=no order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee ahead_contracts=3478.00
02:40:55 INFO QUEUE_POSITION | side=yes order_id=28326131-d572-4341-9910-23e4c863d14b ahead_contracts=9200.00
02:40:55 INFO QUEUE_POSITION | side=no order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee ahead_contracts=3478.00
02:41:08 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=28326131-d572-4341-9910-23e4c863d14b
02:41:08 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634
02:41:08 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee
02:41:09 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=1e79c482-4e74-4f0f-9ace-edc146a157ee
02:41:09 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=a4ebb0e1-9833-49db-ba36-a1c858978214
02:41:09 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634
02:41:11 INFO QUEUE_POSITION | side=yes order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634 ahead_contracts=9200.00
02:41:11 INFO QUEUE_POSITION | side=no order_id=a4ebb0e1-9833-49db-ba36-a1c858978214 ahead_contracts=3478.00
02:41:26 INFO QUEUE_POSITION | side=yes order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634 ahead_contracts=9200.00
02:41:26 INFO QUEUE_POSITION | side=no order_id=a4ebb0e1-9833-49db-ba36-a1c858978214 ahead_contracts=3478.00
02:41:41 INFO QUEUE_POSITION | side=yes order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634 ahead_contracts=9200.00
02:41:41 INFO QUEUE_POSITION | side=no order_id=a4ebb0e1-9833-49db-ba36-a1c858978214 ahead_contracts=3478.00
02:41:56 INFO QUEUE_POSITION | side=yes order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634 ahead_contracts=9200.00
02:41:56 INFO QUEUE_POSITION | side=no order_id=a4ebb0e1-9833-49db-ba36-a1c858978214 ahead_contracts=3478.00
02:42:07 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=6e2ab95e-3265-4e7a-bcd3-e12b253be634
02:42:07 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=a4ebb0e1-9833-49db-ba36-a1c858978214
02:42:07 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f
02:42:08 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900
02:42:08 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f
02:42:11 INFO QUEUE_POSITION | side=yes order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f ahead_contracts=9200.00
02:42:11 INFO QUEUE_POSITION | side=no order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900 ahead_contracts=3478.00
02:42:26 INFO QUEUE_POSITION | side=yes order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f ahead_contracts=9200.00
02:42:26 INFO QUEUE_POSITION | side=no order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900 ahead_contracts=3478.00
02:42:41 INFO QUEUE_POSITION | side=yes order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f ahead_contracts=9200.00
02:42:41 INFO QUEUE_POSITION | side=no order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900 ahead_contracts=3478.00
02:42:56 INFO QUEUE_POSITION | side=yes order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f ahead_contracts=9200.00
02:42:56 INFO QUEUE_POSITION | side=no order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900 ahead_contracts=3478.00
02:43:06 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=faa05ba4-0678-4ecf-a46c-779658ed7d7f
02:43:06 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=08cdf674-8b9e-40d3-8ed8-92fcbeba3900
02:43:06 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631
02:43:06 INFO CREATE_OK | side=no price_dollars=0.5000 remaining_contracts=9.00 order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7
02:43:07 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631
02:43:07 INFO AMEND_OK | side=no price_dollars=0.4900 total_fillable_contracts=10.00 order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7
02:43:11 INFO QUEUE_POSITION | side=yes order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631 ahead_contracts=9200.00
02:43:11 INFO QUEUE_POSITION | side=no order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7 ahead_contracts=3478.00
02:43:26 INFO QUEUE_POSITION | side=yes order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631 ahead_contracts=9200.00
02:43:26 INFO QUEUE_POSITION | side=no order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7 ahead_contracts=3478.00
02:43:41 INFO QUEUE_POSITION | side=yes order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631 ahead_contracts=9200.00
02:43:41 INFO QUEUE_POSITION | side=no order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7 ahead_contracts=3478.00
02:43:56 INFO QUEUE_POSITION | side=yes order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631 ahead_contracts=9200.00
02:43:56 INFO QUEUE_POSITION | side=no order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7 ahead_contracts=3478.00
02:44:03 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631
02:44:03 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=ec8dcbd4-a89c-4eda-ad34-52cff1802631
02:44:03 INFO CREATE_OK | side=yes price_dollars=0.4600 remaining_contracts=10.00 order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18
02:44:03 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7
02:44:03 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=b033cce5-f94e-4beb-8bc9-987b79ff7ac7
02:44:03 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec
02:44:11 INFO QUEUE_POSITION | side=yes order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18 ahead_contracts=9200.00
02:44:11 INFO QUEUE_POSITION | side=no order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec ahead_contracts=3478.00
02:44:26 INFO QUEUE_POSITION | side=yes order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18 ahead_contracts=9200.00
02:44:27 INFO QUEUE_POSITION | side=no order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec ahead_contracts=3478.00
02:44:42 INFO QUEUE_POSITION | side=yes order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18 ahead_contracts=9200.00
02:44:42 INFO QUEUE_POSITION | side=no order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec ahead_contracts=3478.00
02:44:57 INFO QUEUE_POSITION | side=yes order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18 ahead_contracts=9200.00
02:44:57 INFO QUEUE_POSITION | side=no order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec ahead_contracts=3478.00
02:45:00 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18
02:45:00 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=e7b479ec-c41a-4918-9f4f-7f1c86ae5d18
02:45:00 INFO CREATE_OK | side=yes price_dollars=0.4600 remaining_contracts=10.00 order_id=614e0eab-2111-49f4-8f20-0d52754e0cca
02:45:01 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec
02:45:01 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=331a5cd4-6c30-47b8-8865-26c42fa04aec
02:45:01 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02
02:45:12 INFO QUEUE_POSITION | side=yes order_id=614e0eab-2111-49f4-8f20-0d52754e0cca ahead_contracts=9200.00
02:45:12 INFO QUEUE_POSITION | side=no order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02 ahead_contracts=3478.00
02:45:27 INFO QUEUE_POSITION | side=yes order_id=614e0eab-2111-49f4-8f20-0d52754e0cca ahead_contracts=9200.00
02:45:27 INFO QUEUE_POSITION | side=no order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02 ahead_contracts=3478.00
02:45:42 INFO QUEUE_POSITION | side=yes order_id=614e0eab-2111-49f4-8f20-0d52754e0cca ahead_contracts=9200.00
02:45:42 INFO QUEUE_POSITION | side=no order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02 ahead_contracts=3478.00
02:45:57 INFO QUEUE_POSITION | side=yes order_id=614e0eab-2111-49f4-8f20-0d52754e0cca ahead_contracts=9200.00
02:45:57 INFO QUEUE_POSITION | side=no order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02 ahead_contracts=3478.00
02:45:59 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=614e0eab-2111-49f4-8f20-0d52754e0cca
02:45:59 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3
02:45:59 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02
02:46:00 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=134788fd-8af1-4ee8-9755-a4d510c0cb02
02:46:00 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=9c85ce34-77e0-49ea-94a7-7017248b7275
02:46:00 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3
02:46:12 INFO QUEUE_POSITION | side=yes order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3 ahead_contracts=9200.00
02:46:12 INFO QUEUE_POSITION | side=no order_id=9c85ce34-77e0-49ea-94a7-7017248b7275 ahead_contracts=3478.00
02:46:27 INFO QUEUE_POSITION | side=yes order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3 ahead_contracts=9200.00
02:46:27 INFO QUEUE_POSITION | side=no order_id=9c85ce34-77e0-49ea-94a7-7017248b7275 ahead_contracts=3478.00
02:46:42 INFO QUEUE_POSITION | side=yes order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3 ahead_contracts=9200.00
02:46:42 INFO QUEUE_POSITION | side=no order_id=9c85ce34-77e0-49ea-94a7-7017248b7275 ahead_contracts=3478.00
02:46:57 INFO QUEUE_POSITION | side=yes order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3 ahead_contracts=9200.00
02:46:57 INFO QUEUE_POSITION | side=no order_id=9c85ce34-77e0-49ea-94a7-7017248b7275 ahead_contracts=3478.00
02:46:58 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=4f6ba67a-3a39-4fb7-90a1-9f4c986527e3
02:46:58 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=9c85ce34-77e0-49ea-94a7-7017248b7275
02:46:58 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=cab1b059-e457-4e24-baf2-713976fc6f31
02:46:59 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=3f22b189-b7b7-4d56-a445-c8a4554e96c4
02:46:59 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=cab1b059-e457-4e24-baf2-713976fc6f31
02:47:12 INFO QUEUE_POSITION | side=yes order_id=cab1b059-e457-4e24-baf2-713976fc6f31 ahead_contracts=9200.00
02:47:12 INFO QUEUE_POSITION | side=no order_id=3f22b189-b7b7-4d56-a445-c8a4554e96c4 ahead_contracts=3478.00
02:47:27 INFO QUEUE_POSITION | side=yes order_id=cab1b059-e457-4e24-baf2-713976fc6f31 ahead_contracts=9200.00
02:47:27 INFO QUEUE_POSITION | side=no order_id=3f22b189-b7b7-4d56-a445-c8a4554e96c4 ahead_contracts=3478.00
02:47:42 INFO QUEUE_POSITION | side=yes order_id=cab1b059-e457-4e24-baf2-713976fc6f31 ahead_contracts=9200.00
02:47:42 INFO QUEUE_POSITION | side=no order_id=3f22b189-b7b7-4d56-a445-c8a4554e96c4 ahead_contracts=3478.00
02:47:57 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=cab1b059-e457-4e24-baf2-713976fc6f31
02:47:57 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=3f22b189-b7b7-4d56-a445-c8a4554e96c4
02:47:57 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599
02:47:58 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=1bdcbe95-14e5-45d4-bb6c-c530c3ac2aec
02:47:58 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599
02:48:12 INFO QUEUE_POSITION | side=yes order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599 ahead_contracts=9200.00
02:48:13 INFO QUEUE_POSITION | side=no order_id=1bdcbe95-14e5-45d4-bb6c-c530c3ac2aec ahead_contracts=3478.00
02:48:28 INFO QUEUE_POSITION | side=yes order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599 ahead_contracts=9200.00
02:48:28 INFO QUEUE_POSITION | side=no order_id=1bdcbe95-14e5-45d4-bb6c-c530c3ac2aec ahead_contracts=3478.00
02:48:43 INFO QUEUE_POSITION | side=yes order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599 ahead_contracts=9200.00
02:48:43 INFO QUEUE_POSITION | side=no order_id=1bdcbe95-14e5-45d4-bb6c-c530c3ac2aec ahead_contracts=3478.00
02:48:56 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=c4134cef-78e1-48d3-b8e4-9c617b71f599
02:48:56 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=1bdcbe95-14e5-45d4-bb6c-c530c3ac2aec
02:48:56 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=ce0e5969-f028-40c6-b472-33860c4c9b52
02:48:57 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689
02:48:57 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=ce0e5969-f028-40c6-b472-33860c4c9b52
02:48:58 INFO QUEUE_POSITION | side=yes order_id=ce0e5969-f028-40c6-b472-33860c4c9b52 ahead_contracts=9200.00
02:48:58 INFO QUEUE_POSITION | side=no order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689 ahead_contracts=3478.00
02:49:13 INFO QUEUE_POSITION | side=yes order_id=ce0e5969-f028-40c6-b472-33860c4c9b52 ahead_contracts=9200.00
02:49:13 INFO QUEUE_POSITION | side=no order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689 ahead_contracts=3478.00
02:49:28 INFO QUEUE_POSITION | side=yes order_id=ce0e5969-f028-40c6-b472-33860c4c9b52 ahead_contracts=9200.00
02:49:28 INFO QUEUE_POSITION | side=no order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689 ahead_contracts=3478.00
02:49:43 INFO QUEUE_POSITION | side=yes order_id=ce0e5969-f028-40c6-b472-33860c4c9b52 ahead_contracts=9200.00
02:49:43 INFO QUEUE_POSITION | side=no order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689 ahead_contracts=3478.00
02:49:55 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=20c885e2-c42c-4a7b-9d36-142a74f6f689
02:49:55 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=ce0e5969-f028-40c6-b472-33860c4c9b52
02:49:55 INFO CANCEL_SKIPPED_ORDER_MISSING | side=yes reason=refresh_expiring_quote order_id=ce0e5969-f028-40c6-b472-33860c4c9b52
02:49:55 INFO CREATE_OK | side=yes price_dollars=0.4600 remaining_contracts=10.00 order_id=59b35634-ae56-47db-9e2d-a92778cfb680
02:49:56 INFO CREATE_OK | side=no price_dollars=0.5000 remaining_contracts=9.00 order_id=36f11118-9111-435b-8134-4f7dd4b22338
02:49:56 INFO AMEND_OK | side=no price_dollars=0.4900 total_fillable_contracts=10.00 order_id=36f11118-9111-435b-8134-4f7dd4b22338
02:49:58 INFO QUEUE_POSITION | side=yes order_id=59b35634-ae56-47db-9e2d-a92778cfb680 ahead_contracts=9200.00
02:49:58 INFO QUEUE_POSITION | side=no order_id=36f11118-9111-435b-8134-4f7dd4b22338 ahead_contracts=3478.00
02:50:13 INFO QUEUE_POSITION | side=yes order_id=59b35634-ae56-47db-9e2d-a92778cfb680 ahead_contracts=9200.00
02:50:13 INFO QUEUE_POSITION | side=no order_id=36f11118-9111-435b-8134-4f7dd4b22338 ahead_contracts=3478.00
02:50:28 INFO QUEUE_POSITION | side=yes order_id=59b35634-ae56-47db-9e2d-a92778cfb680 ahead_contracts=9200.00
02:50:28 INFO QUEUE_POSITION | side=no order_id=36f11118-9111-435b-8134-4f7dd4b22338 ahead_contracts=3478.00
02:50:43 INFO QUEUE_POSITION | side=yes order_id=59b35634-ae56-47db-9e2d-a92778cfb680 ahead_contracts=9200.00
02:50:43 INFO QUEUE_POSITION | side=no order_id=36f11118-9111-435b-8134-4f7dd4b22338 ahead_contracts=3478.00
02:50:54 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=59b35634-ae56-47db-9e2d-a92778cfb680
02:50:54 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=36f11118-9111-435b-8134-4f7dd4b22338
02:50:54 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=ca354f87-d819-4324-9076-8ddc1ef614ce
02:50:54 INFO CREATE_OK | side=no price_dollars=0.5000 remaining_contracts=9.00 order_id=31035bbb-b835-4a49-9ecb-210deb35cd96
02:50:55 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=ca354f87-d819-4324-9076-8ddc1ef614ce
02:50:55 INFO AMEND_OK | side=no price_dollars=0.4900 total_fillable_contracts=10.00 order_id=31035bbb-b835-4a49-9ecb-210deb35cd96
02:50:58 INFO QUEUE_POSITION | side=yes order_id=ca354f87-d819-4324-9076-8ddc1ef614ce ahead_contracts=9200.00
02:50:58 INFO QUEUE_POSITION | side=no order_id=31035bbb-b835-4a49-9ecb-210deb35cd96 ahead_contracts=3478.00
02:51:13 INFO QUEUE_POSITION | side=yes order_id=ca354f87-d819-4324-9076-8ddc1ef614ce ahead_contracts=9200.00
02:51:13 INFO QUEUE_POSITION | side=no order_id=31035bbb-b835-4a49-9ecb-210deb35cd96 ahead_contracts=3478.00
02:51:28 INFO QUEUE_POSITION | side=yes order_id=ca354f87-d819-4324-9076-8ddc1ef614ce ahead_contracts=9200.00
02:51:28 INFO QUEUE_POSITION | side=no order_id=31035bbb-b835-4a49-9ecb-210deb35cd96 ahead_contracts=3478.00
02:51:43 INFO QUEUE_POSITION | side=yes order_id=ca354f87-d819-4324-9076-8ddc1ef614ce ahead_contracts=9200.00
02:51:44 INFO QUEUE_POSITION | side=no order_id=31035bbb-b835-4a49-9ecb-210deb35cd96 ahead_contracts=3478.00
02:51:53 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=ca354f87-d819-4324-9076-8ddc1ef614ce
02:51:53 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=31035bbb-b835-4a49-9ecb-210deb35cd96
02:51:53 INFO CREATE_OK | side=yes price_dollars=0.4700 remaining_contracts=10.00 order_id=2f913051-32f7-4b68-82f2-71a2ac939618
02:51:53 INFO CREATE_OK | side=no price_dollars=0.4900 remaining_contracts=10.00 order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a
02:51:54 INFO AMEND_OK | side=yes price_dollars=0.4600 total_fillable_contracts=10.00 order_id=2f913051-32f7-4b68-82f2-71a2ac939618
02:51:59 INFO QUEUE_POSITION | side=yes order_id=2f913051-32f7-4b68-82f2-71a2ac939618 ahead_contracts=9200.00
02:51:59 INFO QUEUE_POSITION | side=no order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a ahead_contracts=3478.00
02:52:14 INFO QUEUE_POSITION | side=yes order_id=2f913051-32f7-4b68-82f2-71a2ac939618 ahead_contracts=9200.00
02:52:14 INFO QUEUE_POSITION | side=no order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a ahead_contracts=3478.00
02:52:29 INFO QUEUE_POSITION | side=yes order_id=2f913051-32f7-4b68-82f2-71a2ac939618 ahead_contracts=9200.00
02:52:29 INFO QUEUE_POSITION | side=no order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a ahead_contracts=3478.00
02:52:39 INFO AMEND_OK | side=no price_dollars=0.5000 total_fillable_contracts=9.00 order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a
02:52:44 INFO QUEUE_POSITION | side=yes order_id=2f913051-32f7-4b68-82f2-71a2ac939618 ahead_contracts=3152.00
02:52:44 INFO QUEUE_POSITION | side=no order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a ahead_contracts=7768.00
02:52:52 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=74315c18-f08b-4081-b1b2-7d0d3dc8bc3a
02:52:52 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=2f913051-32f7-4b68-82f2-71a2ac939618
02:52:52 INFO CANCEL_SKIPPED_ORDER_MISSING | side=yes reason=refresh_expiring_quote order_id=2f913051-32f7-4b68-82f2-71a2ac939618
02:52:52 INFO CREATE_OK | side=yes price_dollars=0.4600 remaining_contracts=10.00 order_id=33926ac2-4bc4-44fe-a059-e75d0462d16a
02:52:53 INFO CREATE_OK | side=no price_dollars=0.5100 remaining_contracts=9.00 order_id=49d7d598-45fe-4118-ad8e-4c1f9fc0e1c8
02:52:53 INFO AMEND_OK | side=no price_dollars=0.5000 total_fillable_contracts=9.00 order_id=49d7d598-45fe-4118-ad8e-4c1f9fc0e1c8
02:52:59 INFO QUEUE_POSITION | side=yes order_id=33926ac2-4bc4-44fe-a059-e75d0462d16a ahead_contracts=3402.00
02:52:59 INFO QUEUE_POSITION | side=no order_id=49d7d598-45fe-4118-ad8e-4c1f9fc0e1c8 ahead_contracts=7777.00
02:53:14 INFO QUEUE_POSITION | side=yes order_id=33926ac2-4bc4-44fe-a059-e75d0462d16a ahead_contracts=3402.00
02:53:14 INFO QUEUE_POSITION | side=no order_id=49d7d598-45fe-4118-ad8e-4c1f9fc0e1c8 ahead_contracts=7777.00
02:53:29 INFO QUEUE_POSITION | side=yes order_id=33926ac2-4bc4-44fe-a059-e75d0462d16a ahead_contracts=3402.00
