
=== START 2026-03-07 21:03:14 ===
CMD: /home/codespace/.python/current/bin/python3 /workspaces/Kalshi_alg/V1.py --ticker KXAAAGASW-26MAR09-3.52 --yes-budget-cents 200 --no-budget-cents 200
21:03:15 INFO START | environment=PROD ticker=KXAAAGASW-26MAR09-3.52 yes_budget_cents=200 no_budget_cents=200 price_structure=linear_cent fractional_trading=False dry_run=False websocket=wss://api.elections.kalshi.com/trade-api/ws/v2
21:04:03 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:04 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:15 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:17 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:28 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:30 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:39 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=f15917a8-1fbb-4f06-a000-6c294b25091a
21:04:39 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=f15917a8-1fbb-4f06-a000-6c294b25091a
21:04:39 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=50354526-9228-4839-b6be-5fb4abe4d001
21:04:39 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:39 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=7097edf0-d80a-44fa-b5f8-69b043bf1773
21:04:39 INFO CREATE_OK | side=no price_dollars=0.5600 remaining_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:04:40 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:04:42 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:04:53 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:04:55 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:05:05 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:05:07 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=38980869-d880-4fd7-81f1-b001aa494305
21:05:18 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=50354526-9228-4839-b6be-5fb4abe4d001
21:05:24 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=50354526-9228-4839-b6be-5fb4abe4d001
21:05:24 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=38980869-d880-4fd7-81f1-b001aa494305
21:05:24 INFO CREATE_OK | side=yes price_dollars=0.3900 remaining_contracts=5.00 order_id=1d663157-7ccf-499a-8362-b0742914fd58
21:05:24 INFO CREATE_OK | side=no price_dollars=0.5600 remaining_contracts=3.00 order_id=f8ab39c2-1742-4587-b157-6e2ebe2060e0
21:05:24 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=1d663157-7ccf-499a-8362-b0742914fd58
21:06:09 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=f8ab39c2-1742-4587-b157-6e2ebe2060e0
21:06:09 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=1d663157-7ccf-499a-8362-b0742914fd58
21:06:09 INFO CANCEL_SKIPPED_ORDER_MISSING | side=yes reason=refresh_expiring_quote order_id=1d663157-7ccf-499a-8362-b0742914fd58
21:06:09 INFO CREATE_OK | side=yes price_dollars=0.3800 remaining_contracts=5.00 order_id=bcb580df-5153-47fe-b363-55a1b6ce96f8
21:06:09 INFO CREATE_OK | side=no price_dollars=0.5700 remaining_contracts=3.00 order_id=f77caee9-a010-41b9-97ad-0f09eb08fc9e
21:06:09 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=f77caee9-a010-41b9-97ad-0f09eb08fc9e
21:06:34 INFO AMEND_OK | side=yes price_dollars=0.3700 total_fillable_contracts=5.00 order_id=bcb580df-5153-47fe-b363-55a1b6ce96f8
21:06:49 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=bcb580df-5153-47fe-b363-55a1b6ce96f8
21:06:49 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=bcb580df-5153-47fe-b363-55a1b6ce96f8
21:06:49 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=d3b11918-460d-4f74-9652-0fef16da1751
21:06:49 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=f77caee9-a010-41b9-97ad-0f09eb08fc9e
21:06:49 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=f77caee9-a010-41b9-97ad-0f09eb08fc9e
21:06:49 INFO CREATE_OK | side=no price_dollars=0.5600 remaining_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:06:51 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:06:53 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:03 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:05 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:16 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:18 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:28 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:29 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=d3b11918-460d-4f74-9652-0fef16da1751
21:07:30 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=d3b11918-460d-4f74-9652-0fef16da1751
21:07:30 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=93857e1b-ed78-49f2-bb6e-fd062fbef33b
21:07:30 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:30 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=6009f882-9ce7-4e96-88d3-ff78e0bfd15c
21:07:30 INFO CREATE_OK | side=no price_dollars=0.5700 remaining_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:07:30 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:07:40 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:07:42 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:07:53 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:07:55 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:08:02 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=93857e1b-ed78-49f2-bb6e-fd062fbef33b
21:08:14 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=93857e1b-ed78-49f2-bb6e-fd062fbef33b
21:08:14 INFO CREATE_OK | side=yes price_dollars=0.3900 remaining_contracts=5.00 order_id=a710675d-ef24-4875-9b05-2a3657fad1c2
21:08:14 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:08:14 INFO CREATE_OK | side=no price_dollars=0.5600 remaining_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:14 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=8c8aad7f-6e42-4afc-91da-644aa6b827ab
21:08:14 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=a710675d-ef24-4875-9b05-2a3657fad1c2
21:08:14 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:14 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:15 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:17 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:27 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:29 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:29 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:31 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:59 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=1db49558-2e90-4ee2-98d6-c6e4326eea15
21:08:59 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=a710675d-ef24-4875-9b05-2a3657fad1c2
21:08:59 INFO CANCEL_SKIPPED_ORDER_MISSING | side=yes reason=refresh_expiring_quote order_id=a710675d-ef24-4875-9b05-2a3657fad1c2
21:08:59 INFO CREATE_OK | side=yes price_dollars=0.3800 remaining_contracts=5.00 order_id=7891b90b-8bb4-4d9b-ba04-1d4efafea965
21:08:59 INFO CREATE_OK | side=no price_dollars=0.5700 remaining_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:08:59 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:01 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:14 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:16 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:18 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:23 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:23 INFO AMEND_OK | side=yes price_dollars=0.3700 total_fillable_contracts=5.00 order_id=7891b90b-8bb4-4d9b-ba04-1d4efafea965
21:09:25 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:25 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:27 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:28 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:31 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:34 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:37 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:37 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:38 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:39 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=7891b90b-8bb4-4d9b-ba04-1d4efafea965
21:09:39 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=7891b90b-8bb4-4d9b-ba04-1d4efafea965
21:09:39 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=745b1920-5d7f-40bc-a085-ce076fd96069
21:09:39 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:39 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=78078281-6cb9-44cb-b32a-64c7ec2d6fa5
21:09:39 INFO CREATE_OK | side=no price_dollars=0.5500 remaining_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:39 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:43 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:48 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:50 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:51 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:51 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:09:52 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:13 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:14 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:14 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:15 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:15 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:16 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:23 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=745b1920-5d7f-40bc-a085-ce076fd96069
21:10:23 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=745b1920-5d7f-40bc-a085-ce076fd96069
21:10:23 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=22e3d4b8-c2d8-4947-8002-9cfa62cc9ac7
21:10:23 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:23 INFO CREATE_OK | side=no price_dollars=0.5500 remaining_contracts=3.00 order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:10:23 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=6f9c0a85-54d7-4260-a164-f8d2a33ce72f
21:10:24 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:10:24 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:10:49 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:10:52 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=22e3d4b8-c2d8-4947-8002-9cfa62cc9ac7
21:10:56 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:11:08 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=6c09c337-2f92-48ef-9ee6-6b16aff2db5e
21:11:08 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=22e3d4b8-c2d8-4947-8002-9cfa62cc9ac7
21:11:08 INFO CREATE_OK | side=yes price_dollars=0.3900 remaining_contracts=5.00 order_id=74b3228b-e203-4831-92bd-b08339b15e98
21:11:08 INFO CREATE_OK | side=no price_dollars=0.5600 remaining_contracts=3.00 order_id=166c5fa7-6af7-4bf3-bd69-cb685f66e98c
21:11:08 INFO AMEND_OK | side=yes price_dollars=0.3800 total_fillable_contracts=5.00 order_id=74b3228b-e203-4831-92bd-b08339b15e98
21:11:08 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=166c5fa7-6af7-4bf3-bd69-cb685f66e98c
21:11:47 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=166c5fa7-6af7-4bf3-bd69-cb685f66e98c
21:11:48 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=74b3228b-e203-4831-92bd-b08339b15e98
21:11:48 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=74b3228b-e203-4831-92bd-b08339b15e98
21:11:48 INFO CREATE_OK | side=yes price_dollars=0.3800 remaining_contracts=5.00 order_id=110e83e6-6717-4182-ba11-6adc4b9788b5
21:11:48 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=166c5fa7-6af7-4bf3-bd69-cb685f66e98c
21:11:48 INFO CREATE_OK | side=no price_dollars=0.5800 remaining_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:11:48 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=166c5fa7-6af7-4bf3-bd69-cb685f66e98c
21:11:48 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:11:49 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:11:49 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:11:51 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:11:58 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:00 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:02 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:02 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:03 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:11 INFO AMEND_OK | side=yes price_dollars=0.3700 total_fillable_contracts=5.00 order_id=110e83e6-6717-4182-ba11-6adc4b9788b5
21:12:11 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:12 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:13 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:15 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:15 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:16 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:24 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:25 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:25 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:26 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:26 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:27 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=49203888-e043-45c6-a128-8865623e8388
21:12:28 INFO CANCEL_REQUESTED | side=yes reason=refresh_expiring_quote order_id=110e83e6-6717-4182-ba11-6adc4b9788b5
21:12:28 INFO ORDER_NOT_RESTING | side=yes status=canceled order_id=110e83e6-6717-4182-ba11-6adc4b9788b5
21:12:28 INFO CREATE_OK | side=yes price_dollars=0.3700 remaining_contracts=5.00 order_id=410bfc20-b4c5-403f-96fa-aee67d013376
21:12:28 INFO CANCEL_REQUESTED | side=no reason=refresh_expiring_quote order_id=49203888-e043-45c6-a128-8865623e8388
21:12:28 INFO ORDER_NOT_RESTING | side=no status=canceled order_id=49203888-e043-45c6-a128-8865623e8388
21:12:28 INFO CREATE_OK | side=no price_dollars=0.5500 remaining_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
21:12:35 INFO AMEND_OK | side=no price_dollars=0.5800 total_fillable_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
21:12:36 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
21:12:37 INFO AMEND_OK | side=no price_dollars=0.5700 total_fillable_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
21:12:39 INFO AMEND_OK | side=no price_dollars=0.5500 total_fillable_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
21:12:39 INFO AMEND_OK | side=no price_dollars=0.5600 total_fillable_contracts=3.00 order_id=eb50488a-0076-4bf0-9a60-3cecb6a1d477
